Biomarker	Condition	label
28262603::span:1187:1190	28262603::span:1078:1080	1
28262603::span:1187:1190	28262603::span:1482:1484	1
28262603::span:1187:1190	28262603::span:1566:1568	1
28262603::span:1187:1190	28262603::span:1728:1730	1
28262603::span:1187:1190	28262603::span:1832:1834	1
28262603::span:1187:1190	28262603::span:1931:1933	1
28262603::span:1058:1075	28262603::span:1148:1184	1
28262603::span:1058:1075	28262603::span:1187:1190	1
28262603::span:1078:1080	28262603::span:1148:1184	1
28262603::span:1078:1080	28262603::span:1187:1190	1
28262603::span:1482:1484	28262603::span:1148:1184	1
28262603::span:1482:1484	28262603::span:1187:1190	1
28262603::span:1566:1568	28262603::span:1148:1184	1
28262603::span:1566:1568	28262603::span:1187:1190	1
28262603::span:1728:1730	28262603::span:1148:1184	1
28262603::span:1728:1730	28262603::span:1187:1190	1
28262603::span:1832:1834	28262603::span:1148:1184	1
28262603::span:1832:1834	28262603::span:1187:1190	1
28262603::span:1931:1933	28262603::span:1148:1184	1
28262603::span:1931:1933	28262603::span:1187:1190	1
28262603::span:1148:1184	28262603::span:156:174	1
28262603::span:1148:1184	28262603::span:452:470	1
28262603::span:1148:1184	28262603::span:716:734	1
28262603::span:1148:1184	28262603::span:1103:1121	1
28262603::span:1148:1184	28262603::span:1680:1698	1
28262603::span:1148:1184	28262603::span:1987:2005	1
28262603::span:1187:1190	28262603::span:156:174	1
28262603::span:1187:1190	28262603::span:452:470	1
28262603::span:1187:1190	28262603::span:716:734	1
28262603::span:1187:1190	28262603::span:1103:1121	1
28262603::span:1187:1190	28262603::span:1680:1698	1
28262603::span:1187:1190	28262603::span:1987:2005	1
28262603::span:156:174	28262603::span:1148:1184	1
28262603::span:156:174	28262603::span:1187:1190	1
28262603::span:452:470	28262603::span:1148:1184	1
28262603::span:452:470	28262603::span:1187:1190	1
28262603::span:716:734	28262603::span:1148:1184	1
28262603::span:716:734	28262603::span:1187:1190	1
28262603::span:1103:1121	28262603::span:1148:1184	1
28262603::span:1103:1121	28262603::span:1187:1190	1
28262603::span:1680:1698	28262603::span:1148:1184	1
28262603::span:1680:1698	28262603::span:1187:1190	1
28262603::span:1987:2005	28262603::span:1148:1184	1
28262603::span:1987:2005	28262603::span:1187:1190	1
28262603::span:1148:1184	28262603::span:129:149	1
28262603::span:1148:1184	28262603::span:405:425	1
28262603::span:1187:1190	28262603::span:129:149	1
28262603::span:1187:1190	28262603::span:405:425	1
28262603::span:129:149	28262603::span:1148:1184	1
28262603::span:129:149	28262603::span:1187:1190	1
28262603::span:405:425	28262603::span:1148:1184	1
28262603::span:405:425	28262603::span:1187:1190	1
28262437::span:427:446	28262437::span:297:323	1
28262437::span:427:446	28262437::span:326:328	1
28262437::span:427:446	28262437::span:532:534	1
28262437::span:943:962	28262437::span:297:323	1
28262437::span:943:962	28262437::span:326:328	1
28262437::span:943:962	28262437::span:532:534	1
28262437::span:297:323	28262437::span:427:446	1
28262437::span:297:323	28262437::span:943:962	1
28262437::span:326:328	28262437::span:427:446	1
28262437::span:326:328	28262437::span:943:962	1
28262437::span:532:534	28262437::span:427:446	1
28262437::span:532:534	28262437::span:943:962	1
28262437::span:427:446	28262437::span:339:356	1
28262437::span:943:962	28262437::span:339:356	1
28262306::span:38:45	28262306::span:0:27	1
28262306::span:38:45	28262306::span:698:716	1
28262306::span:364:371	28262306::span:0:27	1
28262306::span:364:371	28262306::span:698:716	1
28262306::span:847:854	28262306::span:0:27	1
28262306::span:847:854	28262306::span:698:716	1
28262306::span:983:990	28262306::span:0:27	1
28262306::span:983:990	28262306::span:698:716	1
28262306::span:0:27	28262306::span:52:55	1
28262306::span:0:27	28262306::span:378:381	1
28262306::span:0:27	28262306::span:884:887	1
28262306::span:0:27	28262306::span:996:999	1
28262306::span:698:716	28262306::span:52:55	1
28262306::span:698:716	28262306::span:378:381	1
28262306::span:698:716	28262306::span:884:887	1
28262306::span:698:716	28262306::span:996:999	1
28262306::span:52:55	28262306::span:0:27	1
28262306::span:52:55	28262306::span:698:716	1
28262306::span:378:381	28262306::span:0:27	1
28262306::span:378:381	28262306::span:698:716	1
28262306::span:884:887	28262306::span:0:27	1
28262306::span:884:887	28262306::span:698:716	1
28262306::span:996:999	28262306::span:0:27	1
28262306::span:996:999	28262306::span:698:716	1
28262306::span:0:27	28262306::span:32:35	1
28262306::span:0:27	28262306::span:358:361	1
28262306::span:698:716	28262306::span:32:35	1
28262306::span:698:716	28262306::span:358:361	1
28262306::span:32:35	28262306::span:0:27	1
28262306::span:32:35	28262306::span:698:716	1
28262306::span:358:361	28262306::span:0:27	1
28262306::span:358:361	28262306::span:698:716	1
28262211::span:350:371	28262211::span:431:463	1
28262211::span:431:463	28262211::span:387:389	1
28262211::span:431:463	28262211::span:889:891	1
28262211::span:387:389	28262211::span:431:463	1
28262211::span:889:891	28262211::span:431:463	1
28262211::span:431:463	28262211::span:345:347	1
28262211::span:431:463	28262211::span:831:833	1
28262211::span:431:463	28262211::span:1189:1191	1
28262211::span:345:347	28262211::span:431:463	1
28262211::span:831:833	28262211::span:431:463	1
28262211::span:1189:1191	28262211::span:431:463	1
28262211::span:431:463	28262211::span:374:376	1
28262211::span:431:463	28262211::span:1197:1199	1
28262211::span:374:376	28262211::span:431:463	1
28262211::span:1197:1199	28262211::span:431:463	1
28262211::span:431:463	28262211::span:383:384	1
28262211::span:431:463	28262211::span:839:840	1
28262211::span:383:384	28262211::span:431:463	1
28262211::span:839:840	28262211::span:431:463	1
28262211::span:431:463	28262211::span:392:394	1
28262211::span:431:463	28262211::span:894:896	1
28262211::span:392:394	28262211::span:431:463	1
28262211::span:894:896	28262211::span:431:463	1
28262211::span:431:463	28262211::span:408:412	1
28262211::span:431:463	28262211::span:910:914	1
28262211::span:431:463	28262211::span:1145:1149	1
28262211::span:431:463	28262211::span:1359:1363	1
28262211::span:408:412	28262211::span:431:463	1
28262211::span:910:914	28262211::span:431:463	1
28262211::span:1145:1149	28262211::span:431:463	1
28262211::span:1359:1363	28262211::span:431:463	1
28262211::span:431:463	28262211::span:1347:1349	1
28262211::span:1347:1349	28262211::span:431:463	1
28262211::span:431:463	28262211::span:379:380	1
28262211::span:431:463	28262211::span:885:886	1
28262211::span:431:463	28262211::span:1320:1321	1
28262211::span:431:463	28262211::span:1352:1353	1
28262211::span:431:463	28262211::span:1422:1423	1
28262211::span:431:463	28262211::span:1805:1806	1
28262211::span:379:380	28262211::span:431:463	1
28262211::span:885:886	28262211::span:431:463	1
28262211::span:1320:1321	28262211::span:431:463	1
28262211::span:1352:1353	28262211::span:431:463	1
28262211::span:1422:1423	28262211::span:431:463	1
28262211::span:1805:1806	28262211::span:431:463	1
28262130::span:21:29	28262130::span:814:842	1
28262130::span:21:29	28262130::span:845:848	1
28262130::span:21:29	28262130::span:1111:1114	1
28262130::span:86:94	28262130::span:814:842	1
28262130::span:86:94	28262130::span:845:848	1
28262130::span:86:94	28262130::span:1111:1114	1
28262130::span:97:99	28262130::span:814:842	1
28262130::span:97:99	28262130::span:845:848	1
28262130::span:97:99	28262130::span:1111:1114	1
28262130::span:274:276	28262130::span:814:842	1
28262130::span:274:276	28262130::span:845:848	1
28262130::span:274:276	28262130::span:1111:1114	1
28262130::span:415:417	28262130::span:814:842	1
28262130::span:415:417	28262130::span:845:848	1
28262130::span:415:417	28262130::span:1111:1114	1
28262130::span:672:674	28262130::span:814:842	1
28262130::span:672:674	28262130::span:845:848	1
28262130::span:672:674	28262130::span:1111:1114	1
28262130::span:989:991	28262130::span:814:842	1
28262130::span:989:991	28262130::span:845:848	1
28262130::span:989:991	28262130::span:1111:1114	1
28262130::span:1180:1182	28262130::span:814:842	1
28262130::span:1180:1182	28262130::span:845:848	1
28262130::span:1180:1182	28262130::span:1111:1114	1
28262130::span:1338:1340	28262130::span:814:842	1
28262130::span:1338:1340	28262130::span:845:848	1
28262130::span:1338:1340	28262130::span:1111:1114	1
28262130::span:1349:1351	28262130::span:814:842	1
28262130::span:1349:1351	28262130::span:845:848	1
28262130::span:1349:1351	28262130::span:1111:1114	1
28262130::span:1536:1538	28262130::span:814:842	1
28262130::span:1536:1538	28262130::span:845:848	1
28262130::span:1536:1538	28262130::span:1111:1114	1
28262130::span:814:842	28262130::span:21:29	1
28262130::span:814:842	28262130::span:86:94	1
28262130::span:814:842	28262130::span:97:99	1
28262130::span:814:842	28262130::span:274:276	1
28262130::span:814:842	28262130::span:415:417	1
28262130::span:814:842	28262130::span:672:674	1
28262130::span:814:842	28262130::span:989:991	1
28262130::span:814:842	28262130::span:1180:1182	1
28262130::span:814:842	28262130::span:1338:1340	1
28262130::span:814:842	28262130::span:1349:1351	1
28262130::span:814:842	28262130::span:1536:1538	1
28262130::span:845:848	28262130::span:21:29	1
28262130::span:845:848	28262130::span:86:94	1
28262130::span:845:848	28262130::span:97:99	1
28262130::span:845:848	28262130::span:274:276	1
28262130::span:845:848	28262130::span:415:417	1
28262130::span:845:848	28262130::span:672:674	1
28262130::span:845:848	28262130::span:989:991	1
28262130::span:845:848	28262130::span:1180:1182	1
28262130::span:845:848	28262130::span:1338:1340	1
28262130::span:845:848	28262130::span:1349:1351	1
28262130::span:845:848	28262130::span:1536:1538	1
28262130::span:1111:1114	28262130::span:21:29	1
28262130::span:1111:1114	28262130::span:86:94	1
28262130::span:1111:1114	28262130::span:97:99	1
28262130::span:1111:1114	28262130::span:274:276	1
28262130::span:1111:1114	28262130::span:415:417	1
28262130::span:1111:1114	28262130::span:672:674	1
28262130::span:1111:1114	28262130::span:989:991	1
28262130::span:1111:1114	28262130::span:1180:1182	1
28262130::span:1111:1114	28262130::span:1338:1340	1
28262130::span:1111:1114	28262130::span:1349:1351	1
28262130::span:1111:1114	28262130::span:1536:1538	1
28262130::span:21:29	28262130::span:686:707	1
28262130::span:21:29	28262130::span:710:712	1
28262130::span:21:29	28262130::span:981:983	1
28262130::span:21:29	28262130::span:1172:1174	1
28262130::span:86:94	28262130::span:686:707	1
28262130::span:86:94	28262130::span:710:712	1
28262130::span:86:94	28262130::span:981:983	1
28262130::span:86:94	28262130::span:1172:1174	1
28262130::span:97:99	28262130::span:686:707	1
28262130::span:97:99	28262130::span:710:712	1
28262130::span:97:99	28262130::span:981:983	1
28262130::span:97:99	28262130::span:1172:1174	1
28262130::span:274:276	28262130::span:686:707	1
28262130::span:274:276	28262130::span:710:712	1
28262130::span:274:276	28262130::span:981:983	1
28262130::span:274:276	28262130::span:1172:1174	1
28262130::span:415:417	28262130::span:686:707	1
28262130::span:415:417	28262130::span:710:712	1
28262130::span:415:417	28262130::span:981:983	1
28262130::span:415:417	28262130::span:1172:1174	1
28262130::span:672:674	28262130::span:686:707	1
28262130::span:672:674	28262130::span:710:712	1
28262130::span:672:674	28262130::span:981:983	1
28262130::span:672:674	28262130::span:1172:1174	1
28262130::span:989:991	28262130::span:686:707	1
28262130::span:989:991	28262130::span:710:712	1
28262130::span:989:991	28262130::span:981:983	1
28262130::span:989:991	28262130::span:1172:1174	1
28262130::span:1180:1182	28262130::span:686:707	1
28262130::span:1180:1182	28262130::span:710:712	1
28262130::span:1180:1182	28262130::span:981:983	1
28262130::span:1180:1182	28262130::span:1172:1174	1
28262130::span:1338:1340	28262130::span:686:707	1
28262130::span:1338:1340	28262130::span:710:712	1
28262130::span:1338:1340	28262130::span:981:983	1
28262130::span:1338:1340	28262130::span:1172:1174	1
28262130::span:1349:1351	28262130::span:686:707	1
28262130::span:1349:1351	28262130::span:710:712	1
28262130::span:1349:1351	28262130::span:981:983	1
28262130::span:1349:1351	28262130::span:1172:1174	1
28262130::span:1536:1538	28262130::span:686:707	1
28262130::span:1536:1538	28262130::span:710:712	1
28262130::span:1536:1538	28262130::span:981:983	1
28262130::span:1536:1538	28262130::span:1172:1174	1
28262130::span:686:707	28262130::span:21:29	1
28262130::span:686:707	28262130::span:86:94	1
28262130::span:686:707	28262130::span:97:99	1
28262130::span:686:707	28262130::span:274:276	1
28262130::span:686:707	28262130::span:415:417	1
28262130::span:686:707	28262130::span:672:674	1
28262130::span:686:707	28262130::span:989:991	1
28262130::span:686:707	28262130::span:1180:1182	1
28262130::span:686:707	28262130::span:1338:1340	1
28262130::span:686:707	28262130::span:1349:1351	1
28262130::span:686:707	28262130::span:1536:1538	1
28262130::span:710:712	28262130::span:21:29	1
28262130::span:710:712	28262130::span:86:94	1
28262130::span:710:712	28262130::span:97:99	1
28262130::span:710:712	28262130::span:274:276	1
28262130::span:710:712	28262130::span:415:417	1
28262130::span:710:712	28262130::span:672:674	1
28262130::span:710:712	28262130::span:989:991	1
28262130::span:710:712	28262130::span:1180:1182	1
28262130::span:710:712	28262130::span:1338:1340	1
28262130::span:710:712	28262130::span:1349:1351	1
28262130::span:710:712	28262130::span:1536:1538	1
28262130::span:981:983	28262130::span:21:29	1
28262130::span:981:983	28262130::span:86:94	1
28262130::span:981:983	28262130::span:97:99	1
28262130::span:981:983	28262130::span:274:276	1
28262130::span:981:983	28262130::span:415:417	1
28262130::span:981:983	28262130::span:672:674	1
28262130::span:981:983	28262130::span:989:991	1
28262130::span:981:983	28262130::span:1180:1182	1
28262130::span:981:983	28262130::span:1338:1340	1
28262130::span:981:983	28262130::span:1349:1351	1
28262130::span:981:983	28262130::span:1536:1538	1
28262130::span:1172:1174	28262130::span:21:29	1
28262130::span:1172:1174	28262130::span:86:94	1
28262130::span:1172:1174	28262130::span:97:99	1
28262130::span:1172:1174	28262130::span:274:276	1
28262130::span:1172:1174	28262130::span:415:417	1
28262130::span:1172:1174	28262130::span:672:674	1
28262130::span:1172:1174	28262130::span:989:991	1
28262130::span:1172:1174	28262130::span:1180:1182	1
28262130::span:1172:1174	28262130::span:1338:1340	1
28262130::span:1172:1174	28262130::span:1349:1351	1
28262130::span:1172:1174	28262130::span:1536:1538	1
28262130::span:21:29	28262130::span:609:628	1
28262130::span:21:29	28262130::span:631:633	1
28262130::span:21:29	28262130::span:729:731	1
28262130::span:21:29	28262130::span:976:978	1
28262130::span:21:29	28262130::span:1167:1169	1
28262130::span:86:94	28262130::span:609:628	1
28262130::span:86:94	28262130::span:631:633	1
28262130::span:86:94	28262130::span:729:731	1
28262130::span:86:94	28262130::span:976:978	1
28262130::span:86:94	28262130::span:1167:1169	1
28262130::span:97:99	28262130::span:609:628	1
28262130::span:97:99	28262130::span:631:633	1
28262130::span:97:99	28262130::span:729:731	1
28262130::span:97:99	28262130::span:976:978	1
28262130::span:97:99	28262130::span:1167:1169	1
28262130::span:274:276	28262130::span:609:628	1
28262130::span:274:276	28262130::span:631:633	1
28262130::span:274:276	28262130::span:729:731	1
28262130::span:274:276	28262130::span:976:978	1
28262130::span:274:276	28262130::span:1167:1169	1
28262130::span:415:417	28262130::span:609:628	1
28262130::span:415:417	28262130::span:631:633	1
28262130::span:415:417	28262130::span:729:731	1
28262130::span:415:417	28262130::span:976:978	1
28262130::span:415:417	28262130::span:1167:1169	1
